high,low,date,close,open
139.679993,138.669998,2017-03-13T00:00:00.000Z,139.600006,138.710007
139.490005,138.220001,2017-03-10T00:00:00.000Z,138.789993,138.910004
138.570007,137.399994,2017-03-09T00:00:00.000Z,138.240005,137.720001
137.990005,137.050003,2017-03-08T00:00:00.000Z,137.720001,137.149994
138.369995,136.990005,2017-03-07T00:00:00.000Z,137.300003,137.029999
137.830002,136.509995,2017-03-06T00:00:00.000Z,137.419998,136.880005
137.330002,136.080002,2017-03-03T00:00:00.000Z,137.169998,136.630005
137.820007,136.309998,2017-03-02T00:00:00.000Z,136.759995,137.089996
137.479996,136.300003,2017-03-01T00:00:00.000Z,137.419998,136.470001
136.809998,134.75,2017-02-28T00:00:00.000Z,135.539993,136.789993
137.179993,135.020004,2017-02-27T00:00:00.000Z,136.410004,135.259995
135.619995,134.160004,2017-02-24T00:00:00.000Z,135.440002,134.160004
136.119995,134.330002,2017-02-23T00:00:00.000Z,135.360001,135.889999
136.789993,133.460007,2017-02-22T00:00:00.000Z,136.119995,133.600006
133.910004,132.899994,2017-02-21T00:00:00.000Z,133.720001,133.5
134.089996,133.169998,2017-02-17T00:00:00.000Z,133.529999,133.5
133.869995,133.020004,2017-02-16T00:00:00.000Z,133.839996,133.070007
133.699997,132.660004,2017-02-15T00:00:00.000Z,133.440002,133.449997
134.229996,132.550003,2017-02-14T00:00:00.000Z,133.850006,134.100006
134.699997,133.699997,2017-02-13T00:00:00.000Z,134.050003,134.699997
134.940002,133.679993,2017-02-10T00:00:00.000Z,134.190002,134.100006
134.5,133.309998,2017-02-09T00:00:00.000Z,134.139999,134.490005
134.440002,132.440002,2017-02-08T00:00:00.000Z,134.199997,132.600006
133,131.660004,2017-02-07T00:00:00.000Z,131.839996,132.240005
132.059998,130.300003,2017-02-06T00:00:00.000Z,132.059998,130.979996
132.850006,130.759995,2017-02-03T00:00:00.000Z,130.979996,131.240005
135.490005,130.399994,2017-02-02T00:00:00.000Z,130.839996,133.220001
133.490005,130.679993,2017-02-01T00:00:00.000Z,133.229996,132.25
130.660004,129.520004,2017-01-31T00:00:00.000Z,130.320007,130.169998
131.580002,129.600006,2017-01-30T00:00:00.000Z,130.979996,131.580002
132.949997,131.080002,2017-01-27T00:00:00.000Z,132.179993,132.679993
133.139999,131.440002,2017-01-26T00:00:00.000Z,132.779999,131.630005
131.740005,129.770004,2017-01-25T00:00:00.000Z,131.479996,130
129.899994,128.380005,2017-01-24T00:00:00.000Z,129.369995,129.380005
129.25,126.949997,2017-01-23T00:00:00.000Z,128.929993,127.309998
128.479996,126.779999,2017-01-20T00:00:00.000Z,127.040001,128.100006
128.350006,127.449997,2017-01-19T00:00:00.000Z,127.550003,128.229996
128.429993,126.839996,2017-01-18T00:00:00.000Z,127.919998,128.410004
128.339996,127.400002,2017-01-17T00:00:00.000Z,127.870003,128.039993
129.270004,127.370003,2017-01-13T00:00:00.000Z,128.339996,127.489998
126.730003,124.800003,2017-01-12T00:00:00.000Z,126.620003,125.610001
126.120003,124.059998,2017-01-11T00:00:00.000Z,126.089996,124.349998
125.5,124.279999,2017-01-10T00:00:00.000Z,124.349998,124.82
125.43,123.040001,2017-01-09T00:00:00.000Z,124.900002,123.550003
123.879997,120.029999,2017-01-06T00:00:00.000Z,123.410004,120.980003
120.949997,118.32,2017-01-05T00:00:00.000Z,120.669998,118.860001
119.660004,117.290001,2017-01-04T00:00:00.000Z,118.690002,117.550003
117.839996,115.510002,2017-01-03T00:00:00.000Z,116.860001,116.029999
116.830002,114.769997,2016-12-30T00:00:00.000Z,115.050003,116.599998
117.529999,116.059998,2016-12-29T00:00:00.000Z,116.349998,117
118.25,116.650002,2016-12-28T00:00:00.000Z,116.919998,118.190002
118.68,116.860001,2016-12-27T00:00:00.000Z,118.010002,116.959999
117.559998,116.300003,2016-12-23T00:00:00.000Z,117.269997,117
118.989998,116.93,2016-12-22T00:00:00.000Z,117.400002,118.860001
119.199997,118.480003,2016-12-21T00:00:00.000Z,119.040001,118.919998
119.769997,118.800003,2016-12-20T00:00:00.000Z,119.089996,119.5
120.360001,118.510002,2016-12-19T00:00:00.000Z,119.239998,119.849998
121.5,119.269997,2016-12-16T00:00:00.000Z,119.870003,120.900002
122.5,119.629997,2016-12-15T00:00:00.000Z,120.57,120.080002
121.690002,118.849998,2016-12-14T00:00:00.000Z,120.209999,120
121.519997,117.610001,2016-12-13T00:00:00.000Z,120.309998,117.860001
119.239998,117.650002,2016-12-12T00:00:00.000Z,117.769997,119.220001
119.940002,118.949997,2016-12-09T00:00:00.000Z,119.68,119.220001
119.5,117.639999,2016-12-08T00:00:00.000Z,118.910004,117.980003
117.949997,116.57,2016-12-07T00:00:00.000Z,117.949997,117
117.800003,116.330002,2016-12-06T00:00:00.000Z,117.309998,117.690002
117.57,115.07,2016-12-05T00:00:00.000Z,117.43,115.949997
116.480003,114.300003,2016-12-02T00:00:00.000Z,115.400002,115.110001
118.449997,114,2016-12-01T00:00:00.000Z,115.099998,118.379997
121.790001,117.949997,2016-11-30T00:00:00.000Z,118.419998,120.32
122.099998,120.400002,2016-11-29T00:00:00.000Z,120.870003,120.57
121.690002,119.82,2016-11-28T00:00:00.000Z,120.410004,120.120003
121.139999,120.07,2016-11-25T00:00:00.000Z,120.379997,121.010002
121.309998,119.940002,2016-11-23T00:00:00.000Z,120.839996,121.230003
122.980003,120.900002,2016-11-22T00:00:00.000Z,121.470001,122.400002
121.949997,117.800003,2016-11-21T00:00:00.000Z,121.769997,118.199997
119.129997,116.839996,2016-11-18T00:00:00.000Z,117.019997,118.389999
117.790001,116.010002,2016-11-17T00:00:00.000Z,117.790001,116.809998
117.879997,114.209999,2016-11-16T00:00:00.000Z,116.339996,114.480003
118.489998,115.830002,2016-11-15T00:00:00.000Z,117.199997,116.730003
119.129997,113.550003,2016-11-14T00:00:00.000Z,115.080002,119.129997
120.699997,118.150002,2016-11-11T00:00:00.000Z,119.019997,119.529999
124.18,115.269997,2016-11-10T00:00:00.000Z,120.800003,123.93
123.809998,120.510002,2016-11-09T00:00:00.000Z,123.18,121.5
124.610001,121.540001,2016-11-08T00:00:00.000Z,124.220001,122.029999
123.209999,121.349998,2016-11-07T00:00:00.000Z,122.150002,122.830002
121.93,119.25,2016-11-04T00:00:00.000Z,120.75,119.589996
123.279999,119.5,2016-11-03T00:00:00.000Z,120,122
130.229996,126.279999,2016-11-02T00:00:00.000Z,127.169998,130.229996
131.940002,128.649994,2016-11-01T00:00:00.000Z,129.5,131.410004
132.119995,130.880005,2016-10-31T00:00:00.000Z,130.990005,132.009995
132.970001,129.929993,2016-10-28T00:00:00.000Z,131.289993,130.5
131.800003,129.270004,2016-10-27T00:00:00.000Z,129.690002,131.740005
132.259995,130.940002,2016-10-26T00:00:00.000Z,131.039993,131.639999
133.5,132.220001,2016-10-25T00:00:00.000Z,132.289993,133.5
133.410004,132.149994,2016-10-24T00:00:00.000Z,133.279999,132.720001
132.130005,129.699997,2016-10-21T00:00:00.000Z,132.070007,129.779999
130.660004,129.5,2016-10-20T00:00:00.000Z,130,130.070007
130.470001,128.600006,2016-10-19T00:00:00.000Z,130.110001,128.740005
129.389999,128.009995,2016-10-18T00:00:00.000Z,128.570007,128.679993
128.470001,127.32,2016-10-17T00:00:00.000Z,127.540001,128.199997
128.949997,127.580002,2016-10-14T00:00:00.000Z,127.879997,128.490005
128.25,126.75,2016-10-13T00:00:00.000Z,127.82,128.210007
129.660004,128.460007,2016-10-12T00:00:00.000Z,129.050003,129.009995
130.639999,128.229996,2016-10-11T00:00:00.000Z,128.880005,130.229996
130.699997,129.199997,2016-10-10T00:00:00.000Z,130.240005,129.679993
129.25,128.330002,2016-10-07T00:00:00.000Z,128.990005,129.039993
129.059998,128.080002,2016-10-06T00:00:00.000Z,128.740005,128.429993
128.800003,127.830002,2016-10-05T00:00:00.000Z,128.470001,128.25
129.279999,127.550003,2016-10-04T00:00:00.000Z,128.190002,129.169998
129.089996,127.800003,2016-10-03T00:00:00.000Z,128.770004,128.380005
128.589996,127.449997,2016-09-30T00:00:00.000Z,128.270004,128.029999
129.289993,127.550003,2016-09-29T00:00:00.000Z,128.089996,129.179993
129.470001,128.399994,2016-09-28T00:00:00.000Z,129.229996,129.210007
129.009995,127.43,2016-09-27T00:00:00.000Z,128.690002,127.610001
128.160004,126.800003,2016-09-26T00:00:00.000Z,127.309998,127.370003
128.600006,127.300003,2016-09-23T00:00:00.000Z,127.959999,127.559998
130.729996,129.559998,2016-09-22T00:00:00.000Z,130.080002,130.5
130.009995,128.389999,2016-09-21T00:00:00.000Z,129.940002,129.130005
129.169998,128.029999,2016-09-20T00:00:00.000Z,128.639999,128.649994
129.940002,128.259995,2016-09-19T00:00:00.000Z,128.649994,129.910004
129.179993,128.199997,2016-09-16T00:00:00.000Z,129.070007,128.199997
129.100006,127.669998,2016-09-15T00:00:00.000Z,128.350006,127.980003
128.800003,126.889999,2016-09-14T00:00:00.000Z,127.769997,126.889999
128.350006,126.660004,2016-09-13T00:00:00.000Z,127.209999,128.029999
128.759995,125.75,2016-09-12T00:00:00.000Z,128.690002,125.959999
129.949997,127.099998,2016-09-09T00:00:00.000Z,127.099998,129.710007
131.080002,129.809998,2016-09-08T00:00:00.000Z,130.270004,130.919998
131.979996,129.949997,2016-09-07T00:00:00.000Z,131.050003,130.039993
129.940002,126.470001,2016-09-06T00:00:00.000Z,129.729996,126.669998
126.860001,126,2016-09-02T00:00:00.000Z,126.510002,126.849998
126.629997,125.599998,2016-09-01T00:00:00.000Z,126.169998,126.379997
126.220001,125.099998,2016-08-31T00:00:00.000Z,126.120003,125.599998
126.599998,125.150002,2016-08-30T00:00:00.000Z,125.839996,126.599998
126.730003,124.349998,2016-08-29T00:00:00.000Z,126.540001,124.349998
125.190002,123.910004,2016-08-26T00:00:00.000Z,124.959999,124.050003
124.370003,123.099998,2016-08-25T00:00:00.000Z,123.889999,123.120003
124.690002,123.089996,2016-08-24T00:00:00.000Z,123.480003,124.470001
125.089996,124.25,2016-08-23T00:00:00.000Z,124.370003,124.510002
124.830002,123.110001,2016-08-22T00:00:00.000Z,124.150002,123.330002
124.160004,123.279999,2016-08-19T00:00:00.000Z,123.559998,123.599998
124.260002,123.639999,2016-08-18T00:00:00.000Z,123.910004,124.010002
124.379997,122.849998,2016-08-17T00:00:00.000Z,124.370003,123.660004
123.919998,122.779999,2016-08-16T00:00:00.000Z,123.300003,123.5
124.919998,123.699997,2016-08-15T00:00:00.000Z,123.900002,124.910004
125,124.18,2016-08-12T00:00:00.000Z,124.879997,124.699997
125.379997,124.75,2016-08-11T00:00:00.000Z,124.900002,125.199997
125.480003,124.540001,2016-08-10T00:00:00.000Z,124.879997,125.07
126.089996,124.529999,2016-08-09T00:00:00.000Z,125.059998,125.339996
125.449997,124.550003,2016-08-08T00:00:00.000Z,125.260002,125.25
125.839996,124.620003,2016-08-05T00:00:00.000Z,125.150002,124.980003
124.790001,122.510002,2016-08-04T00:00:00.000Z,124.360001,122.940002
123.919998,122.309998,2016-08-03T00:00:00.000Z,122.510002,123.089996
124.800003,122.07,2016-08-02T00:00:00.000Z,123.089996,124.059998
124.580002,122.860001,2016-08-01T00:00:00.000Z,124.309998,123.849998
125.839996,123.709999,2016-07-29T00:00:00.000Z,123.940002,124.650002
128.330002,123.629997,2016-07-28T00:00:00.000Z,125,127.519997
125,121.510002,2016-07-27T00:00:00.000Z,123.339996,122.419998
122.07,120.75,2016-07-26T00:00:00.000Z,121.220001,122
121.849998,117.779999,2016-07-25T00:00:00.000Z,121.629997,121.389999
121.010002,119.309998,2016-07-22T00:00:00.000Z,121,119.900002
122.099998,120.25,2016-07-21T00:00:00.000Z,120.610001,121.919998
122.199997,120.559998,2016-07-20T00:00:00.000Z,121.919998,121.25
120.849998,118.660004,2016-07-19T00:00:00.000Z,120.610001,118.989998
119.610001,116.889999,2016-07-18T00:00:00.000Z,119.370003,117.32
118.279999,116.580002,2016-07-15T00:00:00.000Z,116.860001,117.739998
117.639999,116.699997,2016-07-14T00:00:00.000Z,117.290001,117.5
118.400002,116.68,2016-07-13T00:00:00.000Z,116.779999,118.389999
118.720001,117.57,2016-07-12T00:00:00.000Z,117.93,118.629997
118.699997,117.5,2016-07-11T00:00:00.000Z,117.870003,117.709999
117.5,115.849998,2016-07-08T00:00:00.000Z,117.239998,116.43
116.970001,115.360001,2016-07-07T00:00:00.000Z,115.849998,116.629997
116.790001,112.970001,2016-07-06T00:00:00.000Z,116.699997,113.360001
114.199997,112.970001,2016-07-05T00:00:00.000Z,114.199997,113.940002
115.129997,113.809998,2016-07-01T00:00:00.000Z,114.190002,114.199997
115.18,113.669998,2016-06-30T00:00:00.000Z,114.279999,114.669998
114.25,113.040001,2016-06-29T00:00:00.000Z,114.160004,113.370003
112.75,110.550003,2016-06-28T00:00:00.000Z,112.699997,110.629997
111.57,108.230003,2016-06-27T00:00:00.000Z,108.970001,111.57
113.68,111,2016-06-24T00:00:00.000Z,112.080002,111.010002
115.089996,113.540001,2016-06-23T00:00:00.000Z,115.080002,114.370003
114.739998,113.610001,2016-06-22T00:00:00.000Z,113.910004,114.650002
115.209999,113.970001,2016-06-21T00:00:00.000Z,114.379997,114.120003
114.720001,112.75,2016-06-20T00:00:00.000Z,113.370003,113.769997
114.43,112.559998,2016-06-17T00:00:00.000Z,113.019997,114.419998
114.5,112.940002,2016-06-16T00:00:00.000Z,114.389999,113.870003
115.440002,114.07,2016-06-15T00:00:00.000Z,114.599998,115.300003
114.949997,113.580002,2016-06-14T00:00:00.000Z,114.940002,114.07
115.480003,113.309998,2016-06-13T00:00:00.000Z,113.949997,115
118.110001,116.260002,2016-06-10T00:00:00.000Z,116.620003,117.540001
118.68,117.709999,2016-06-09T00:00:00.000Z,118.559998,118.129997
118.599998,117.269997,2016-06-08T00:00:00.000Z,118.389999,117.760002
119.300003,117.669998,2016-06-07T00:00:00.000Z,117.760002,119.239998
119.43,118.360001,2016-06-06T00:00:00.000Z,118.790001,118.620003
118.980003,117.860001,2016-06-03T00:00:00.000Z,118.470001,118.980003
119.440002,118.220001,2016-06-02T00:00:00.000Z,118.93,118.690002
119.080002,117.82,2016-06-01T00:00:00.000Z,118.779999,118.5
120.099998,118.120003,2016-05-31T00:00:00.000Z,118.809998,119.459999
119.849998,119.010002,2016-05-27T00:00:00.000Z,119.379997,119.559998
119.760002,117.919998,2016-05-26T00:00:00.000Z,119.470001,118.239998
118.669998,117.379997,2016-05-25T00:00:00.000Z,117.889999,118.129997
117.730003,116.120003,2016-05-24T00:00:00.000Z,117.699997,116.239998
117.599998,115.940002,2016-05-23T00:00:00.000Z,115.970001,117.419998
117.989998,116.949997,2016-05-20T00:00:00.000Z,117.349998,116.959999
117.489998,115.879997,2016-05-19T00:00:00.000Z,116.809998,117.050003
118.269997,116.730003,2016-05-18T00:00:00.000Z,117.650002,116.800003
119.010002,117.199997,2016-05-17T00:00:00.000Z,117.349998,118.82
119.610001,117.349998,2016-05-16T00:00:00.000Z,118.669998,119.379997
120.639999,119.68,2016-05-13T00:00:00.000Z,119.809998,120.379997
120.839996,118.900002,2016-05-12T00:00:00.000Z,120.279999,119.980003
121.080002,119.419998,2016-05-11T00:00:00.000Z,119.519997,120.410004
120.5,119,2016-05-10T00:00:00.000Z,120.5,119.620003
120.279999,118.900002,2016-05-09T00:00:00.000Z,119.239998,119.540001
119.639999,117.110001,2016-05-06T00:00:00.000Z,119.489998,117.160004
118.980003,117.25,2016-05-05T00:00:00.000Z,117.809998,118.040001
118.300003,116.57,2016-05-04T00:00:00.000Z,118.059998,116.610001
118.160004,117.019997,2016-05-03T00:00:00.000Z,117.43,117.519997
118.730003,116.57,2016-05-02T00:00:00.000Z,118.57,117.830002
117.839996,115.839996,2016-04-29T00:00:00.000Z,117.580002,116.82
120.790001,116.230003,2016-04-28T00:00:00.000Z,116.730003,119.580002
108.940002,106.309998,2016-04-27T00:00:00.000Z,108.889999,107.940002
110.5,108.150002,2016-04-26T00:00:00.000Z,108.760002,110.489998
110.669998,109.07,2016-04-25T00:00:00.000Z,110.099998,109.870003
111.75,109.010002,2016-04-22T00:00:00.000Z,110.559998,111.209999
114.040001,112.309998,2016-04-21T00:00:00.000Z,113.440002,112.550003
113.269997,111.559998,2016-04-20T00:00:00.000Z,112.419998,112.43
112.449997,109.160004,2016-04-19T00:00:00.000Z,112.290001,111.099998
110.809998,109.199997,2016-04-18T00:00:00.000Z,110.449997,109.739998
110.970001,109.199997,2016-04-15T00:00:00.000Z,109.639999,110.790001
112.040001,110.260002,2016-04-14T00:00:00.000Z,110.839996,110.620003
112.650002,106.519997,2016-04-13T00:00:00.000Z,110.510002,112.230003
111.160004,108.989998,2016-04-12T00:00:00.000Z,110.610001,109.339996
110.910004,108.769997,2016-04-11T00:00:00.000Z,108.989998,110.699997
114.330002,109.900002,2016-04-08T00:00:00.000Z,110.629997,114.25
114.889999,113.07,2016-04-07T00:00:00.000Z,113.639999,113.790001
113.809998,112.419998,2016-04-06T00:00:00.000Z,113.709999,112.470001
113.32,111.900002,2016-04-05T00:00:00.000Z,112.220001,112.110001
114.550003,111.610001,2016-04-04T00:00:00.000Z,112.550003,114.07
116.169998,113.349998,2016-04-01T00:00:00.000Z,116.059998,113.75
115.010002,113.769997,2016-03-31T00:00:00.000Z,114.099998,114.699997
116.989998,114.360001,2016-03-30T00:00:00.000Z,114.699997,116.730003
116.32,113.639999,2016-03-29T00:00:00.000Z,116.139999,113.830002
114.589996,112.949997,2016-03-28T00:00:00.000Z,113.690002,113.32
113.089996,111.68,2016-03-24T00:00:00.000Z,113.050003,112.129997
113.190002,112,2016-03-23T00:00:00.000Z,112.540001,112.010002
112.879997,111.169998,2016-03-22T00:00:00.000Z,112.25,111.360001
112.370003,111.029999,2016-03-21T00:00:00.000Z,111.849998,111.660004
112.419998,110.269997,2016-03-18T00:00:00.000Z,111.449997,111.559998
112.690002,110.730003,2016-03-17T00:00:00.000Z,111.019997,112.150002
112.5,110.099998,2016-03-16T00:00:00.000Z,112.18,110.489998
110.830002,108.839996,2016-03-15T00:00:00.000Z,110.669998,109.110001
110.330002,108.769997,2016-03-14T00:00:00.000Z,109.889999,109.279999
109.419998,107.919998,2016-03-11T00:00:00.000Z,109.410004,108.480003
108.660004,105.769997,2016-03-10T00:00:00.000Z,107.32,107.910004
107.510002,105.489998,2016-03-09T00:00:00.000Z,107.510002,106.699997
107.370003,104.400002,2016-03-08T00:00:00.000Z,105.93,104.779999
108.07,104.720001,2016-03-07T00:00:00.000Z,105.730003,108.07
110.050003,107.93,2016-03-04T00:00:00.000Z,108.389999,110.050003
110.300003,108.540001,2016-03-03T00:00:00.000Z,109.580002,110.25
110.550003,108.769997,2016-03-02T00:00:00.000Z,109.949997,109.68
109.82,107.599998,2016-03-01T00:00:00.000Z,109.82,107.830002
108.910004,106.75,2016-02-29T00:00:00.000Z,106.919998,107.599998
109.449997,107.160004,2016-02-26T00:00:00.000Z,107.919998,108.699997
108.07,105.610001,2016-02-25T00:00:00.000Z,108.07,107.110001
106.949997,102.739998,2016-02-24T00:00:00.000Z,106.879997,104.209999
107.470001,105.120003,2016-02-23T00:00:00.000Z,105.459999,106.849998
108.25,105.339996,2016-02-22T00:00:00.000Z,107.160004,105.489998
105.019997,102.059998,2016-02-19T00:00:00.000Z,104.57,102.550003
106,103.029999,2016-02-18T00:00:00.000Z,103.470001,105.800003
105.720001,100.400002,2016-02-17T00:00:00.000Z,105.199997,102.019997
103.93,100.239998,2016-02-16T00:00:00.000Z,101.610001,103.800003
104.239998,101.089996,2016-02-12T00:00:00.000Z,102.010002,103.739998
105.110001,98.879997,2016-02-11T00:00:00.000Z,101.910004,99.599998
103.25,100.239998,2016-02-10T00:00:00.000Z,101,101.550003
102.400002,96.82,2016-02-09T00:00:00.000Z,99.540001,97.139999
102.68,97.459999,2016-02-08T00:00:00.000Z,99.75,100.410004
109.580002,103.18,2016-02-05T00:00:00.000Z,104.07,109.510002
111.940002,109.25,2016-02-04T00:00:00.000Z,110.489998,111.800003
115.339996,109.75,2016-02-03T00:00:00.000Z,112.690002,115.269997
117.589996,113.199997,2016-02-02T00:00:00.000Z,114.610001,114.800003
115.720001,112.010002,2016-02-01T00:00:00.000Z,115.089996,112.269997
112.839996,108.839996,2016-01-29T00:00:00.000Z,112.209999,108.989998
110.339996,104.809998,2016-01-28T00:00:00.000Z,109.110001,107.199997
97.849998,94.230003,2016-01-27T00:00:00.000Z,94.449997,97.790001
97.879997,95.660004,2016-01-26T00:00:00.000Z,97.339996,97.760002
99.480003,96.93,2016-01-25T00:00:00.000Z,97.010002,98.720001
98.07,95.489998,2016-01-22T00:00:00.000Z,97.940002,96.410004
95.989998,92.620003,2016-01-21T00:00:00.000Z,94.160004,94.910004
95,89.370003,2016-01-20T00:00:00.000Z,94.349998,92.830002
97.419998,93.919998,2016-01-19T00:00:00.000Z,95.260002,96.529999
96.379997,93.540001,2016-01-15T00:00:00.000Z,94.970001,93.980003
98.870003,92.449997,2016-01-14T00:00:00.000Z,98.370003,95.849998
100.580002,95.209999,2016-01-13T00:00:00.000Z,95.440002,100.580002
99.959999,97.550003,2016-01-12T00:00:00.000Z,99.370003,99
98.599998,95.389999,2016-01-11T00:00:00.000Z,97.510002,97.910004
100.5,97.029999,2016-01-08T00:00:00.000Z,97.330002,99.879997
101.43,97.300003,2016-01-07T00:00:00.000Z,97.919998,100.5
103.769997,100.900002,2016-01-06T00:00:00.000Z,102.970001,101.129997
103.709999,101.669998,2016-01-05T00:00:00.000Z,102.730003,102.889999
102.239998,99.75,2016-01-04T00:00:00.000Z,102.220001,101.949997
