high,low,date,close,open
49.48,48.02,2017-01-10T00:00:00.000Z,48.509998,48.869999
49.049999,47.59,2017-01-09T00:00:00.000Z,48.869999,47.740002
47.790001,46.790001,2017-01-06T00:00:00.000Z,47.66,47.18
48.23,45.16,2017-01-05T00:00:00.000Z,46.669998,45.5
45.419998,43.630001,2017-01-04T00:00:00.000Z,45.110001,43.779999
43.419998,42.310001,2017-01-03T00:00:00.000Z,43.34,42.75
42.77,42,2016-12-30T00:00:00.000Z,42.099998,42.639999
43.07,41.810001,2016-12-29T00:00:00.000Z,42.529999,43.07
43.48,42.709999,2016-12-28T00:00:00.000Z,42.880001,43.119999
43.360001,42.470001,2016-12-27T00:00:00.000Z,42.959999,42.630001
43.360001,40.009998,2016-12-23T00:00:00.000Z,42.5,40.880001
42.419998,41.709999,2016-12-22T00:00:00.000Z,41.970001,42.380001
42.349998,41.279999,2016-12-21T00:00:00.000Z,42.240002,41.5
41.849998,40.830002,2016-12-20T00:00:00.000Z,41.509998,41.740002
42.970001,41.650002,2016-12-19T00:00:00.000Z,41.669998,42.790001
43.27,42.830002,2016-12-16T00:00:00.000Z,42.91,43.220001
43.459999,42.950001,2016-12-15T00:00:00.000Z,43.220001,43.439999
44.130001,43.27,2016-12-14T00:00:00.000Z,43.73,43.900002
44.66,43.759998,2016-12-13T00:00:00.000Z,44,43.900002
43.900002,42.5,2016-12-12T00:00:00.000Z,43.869999,42.669998
43.889999,43.009998,2016-12-09T00:00:00.000Z,43.439999,43.48
43.779999,43.040001,2016-12-08T00:00:00.000Z,43.669998,43.259998
44.459999,42.970001,2016-12-07T00:00:00.000Z,43.5,44.259998
45.18,43.900002,2016-12-06T00:00:00.000Z,44.220001,43.990002
46.029999,43.68,2016-12-05T00:00:00.000Z,43.900002,44.189999
49.080002,37.16,2016-12-02T00:00:00.000Z,42,48.970001
50.220001,48.580002,2016-12-01T00:00:00.000Z,48.990002,50.189999
50.77,49.68,2016-11-30T00:00:00.000Z,50.169998,50.380001
50.700001,49.82,2016-11-29T00:00:00.000Z,50.189999,50.630001
51.43,50.150002,2016-11-28T00:00:00.000Z,50.419998,51.400002
51.799999,50.889999,2016-11-25T00:00:00.000Z,51.560001,51.220001
51.52,50.59,2016-11-23T00:00:00.000Z,51.240002,51.459999
51.869999,51,2016-11-22T00:00:00.000Z,51.349998,51.720001
51.549999,49.880001,2016-11-21T00:00:00.000Z,51.349998,50.48
50.540001,49.57,2016-11-18T00:00:00.000Z,50.200001,50.310001
49.869999,48.639999,2016-11-17T00:00:00.000Z,49.540001,48.740002
49.470001,46.810001,2016-11-16T00:00:00.000Z,48.75,46.880001
47.959999,46.959999,2016-11-15T00:00:00.000Z,47.189999,47.66
50.490002,47.349998,2016-11-14T00:00:00.000Z,47.43,50.43
51.5,49.73,2016-11-11T00:00:00.000Z,50.509998,51.5
52.25,50.220001,2016-11-10T00:00:00.000Z,51.57,51.689999
52.77,50.259998,2016-11-09T00:00:00.000Z,51.540001,50.259998
52.950001,51.380001,2016-11-08T00:00:00.000Z,52.799999,51.380001
51.970001,51.349998,2016-11-07T00:00:00.000Z,51.400002,51.41
50.810001,49.080002,2016-11-04T00:00:00.000Z,50.48,49.459999
50.009998,49.240002,2016-11-03T00:00:00.000Z,49.299999,49.759998
49.959999,48.779999,2016-11-02T00:00:00.000Z,49.779999,49.650002
50.5,49.509998,2016-11-01T00:00:00.000Z,49.779999,50.43
51.450001,49.529999,2016-10-31T00:00:00.000Z,50.130001,51.450001
52.060001,51.380001,2016-10-28T00:00:00.000Z,51.610001,51.939999
52.93,51.869999,2016-10-27T00:00:00.000Z,52.119999,52.689999
53.119999,52.310001,2016-10-26T00:00:00.000Z,52.41,53.080002
53.380001,49.759998,2016-10-25T00:00:00.000Z,53.060001,50.799999
49.290001,47.060001,2016-10-24T00:00:00.000Z,48.43,47.060001
46.900002,45.740002,2016-10-21T00:00:00.000Z,46.799999,46
47,46.009998,2016-10-20T00:00:00.000Z,46.119999,46.830002
47.77,46.689999,2016-10-19T00:00:00.000Z,46.869999,47.200001
48.25,47.130001,2016-10-18T00:00:00.000Z,47.169998,47.25
47.040001,45.73,2016-10-17T00:00:00.000Z,46.740002,46.639999
47.540001,45.990002,2016-10-14T00:00:00.000Z,47.049999,45.990002
46.52,45.75,2016-10-13T00:00:00.000Z,45.860001,46.200001
46.73,45.02,2016-10-12T00:00:00.000Z,46.630001,45.91
46.720001,45.389999,2016-10-11T00:00:00.000Z,45.900002,46.700001
46.77,45.82,2016-10-10T00:00:00.000Z,46.689999,45.82
46.25,45.259998,2016-10-07T00:00:00.000Z,45.709999,46
46.209999,45.639999,2016-10-06T00:00:00.000Z,46.029999,45.66
46.490002,45.490002,2016-10-05T00:00:00.000Z,46.040001,45.490002
46.619999,45.09,2016-10-04T00:00:00.000Z,45.34,46.189999
47.380001,46.259998,2016-10-03T00:00:00.000Z,46.439999,46.580002
47.099998,46.009998,2016-09-30T00:00:00.000Z,46.360001,46.75
47.439999,46.169998,2016-09-29T00:00:00.000Z,46.900002,47.02
47.259998,45.959999,2016-09-28T00:00:00.000Z,46.700001,47.200001
47.400002,46.240002,2016-09-27T00:00:00.000Z,47.169998,46.91
47.060001,45.849998,2016-09-26T00:00:00.000Z,46.490002,46.970001
47.68,47.09,2016-09-23T00:00:00.000Z,47.310001,47.610001
48.369999,47.009998,2016-09-22T00:00:00.000Z,48.049999,47.009998
47.189999,46.119999,2016-09-21T00:00:00.000Z,47.07,46.48
47.040001,46.349998,2016-09-20T00:00:00.000Z,46.360001,46.560001
47.400002,46.360001,2016-09-19T00:00:00.000Z,46.560001,47
48.16,46.560001,2016-09-16T00:00:00.000Z,46.830002,48.150002
48.41,45.43,2016-09-15T00:00:00.000Z,48.349998,45.43
45.509998,44.66,2016-09-14T00:00:00.000Z,45.259998,45.310001
45.900002,44.150002,2016-09-13T00:00:00.000Z,45.150002,44.689999
44.950001,43.130001,2016-09-12T00:00:00.000Z,44.77,43.450001
44.509998,42.860001,2016-09-09T00:00:00.000Z,44.189999,43.860001
44.68,43.619999,2016-09-08T00:00:00.000Z,43.990002,43.900002
45,43.810001,2016-09-07T00:00:00.000Z,44.540001,43.959999
44.540001,42.68,2016-09-06T00:00:00.000Z,44.049999,42.68
42.380001,41.189999,2016-09-02T00:00:00.000Z,42.139999,41.189999
40.73,39.310001,2016-09-01T00:00:00.000Z,40.709999,39.5
40.790001,39.41,2016-08-31T00:00:00.000Z,39.48,40.439999
40.700001,40.200001,2016-08-30T00:00:00.000Z,40.66,40.279999
40.900002,40.099998,2016-08-29T00:00:00.000Z,40.279999,40.380001
40.619999,40.139999,2016-08-26T00:00:00.000Z,40.43,40.23
40.57,39.389999,2016-08-25T00:00:00.000Z,40.07,39.5
41.43,39.380001,2016-08-24T00:00:00.000Z,39.59,41.43
42,41.150002,2016-08-23T00:00:00.000Z,41.540001,41.790001
43.080002,41.560001,2016-08-22T00:00:00.000Z,41.740002,42.84
42.98,41.93,2016-08-19T00:00:00.000Z,42.810001,42.099998
42.720001,41.970001,2016-08-18T00:00:00.000Z,42.099998,42.5
42.84,42.16,2016-08-17T00:00:00.000Z,42.34,42.82
42.860001,41.779999,2016-08-16T00:00:00.000Z,42.740002,42.490002
43.349998,42.32,2016-08-15T00:00:00.000Z,42.470001,42.82
42.82,42.290001,2016-08-12T00:00:00.000Z,42.689999,42.73
43.07,42.490002,2016-08-11T00:00:00.000Z,42.779999,42.73
43.150002,42.610001,2016-08-10T00:00:00.000Z,42.73,42.82
43.48,42.330002,2016-08-09T00:00:00.000Z,42.619999,43.290001
43.689999,43.139999,2016-08-08T00:00:00.000Z,43.259998,43.689999
43.68,42.200001,2016-08-05T00:00:00.000Z,43.41,42.380001
42.630001,42.040001,2016-08-04T00:00:00.000Z,42.259998,42.18
42.700001,42.049999,2016-08-03T00:00:00.000Z,42.209999,42.450001
43.41,42.240002,2016-08-02T00:00:00.000Z,42.369999,43.040001
44.5,43.049999,2016-08-01T00:00:00.000Z,43.09,44.16
45.07,43.73,2016-07-29T00:00:00.000Z,44.060001,44.810001
45.369999,44.27,2016-07-28T00:00:00.000Z,45.119999,44.349998
44.549999,44.09,2016-07-27T00:00:00.000Z,44.310001,44.48
44.610001,44.060001,2016-07-26T00:00:00.000Z,44.349998,44.060001
44.439999,43.169998,2016-07-25T00:00:00.000Z,44.009998,44.349998
44.669998,44.049999,2016-07-22T00:00:00.000Z,44.380001,44.209999
44.950001,44.029999,2016-07-21T00:00:00.000Z,44.41,44.630001
45.150002,40.009998,2016-07-20T00:00:00.000Z,44.57,40.07
42.029999,41.060001,2016-07-19T00:00:00.000Z,41.779999,41.060001
41.91,41.029999,2016-07-18T00:00:00.000Z,41.09,41.599998
41.93,40.549999,2016-07-15T00:00:00.000Z,41.490002,41.299999
41.57,40.959999,2016-07-14T00:00:00.000Z,41.470001,41.119999
41.27,40.900002,2016-07-13T00:00:00.000Z,41.07,41
42.599998,40.900002,2016-07-12T00:00:00.000Z,40.93,42.27
42.610001,41.549999,2016-07-11T00:00:00.000Z,41.84,41.860001
42.189999,41.57,2016-07-08T00:00:00.000Z,41.700001,41.700001
42.290001,41.200001,2016-07-07T00:00:00.000Z,41.610001,41.43
42.77,41.07,2016-07-06T00:00:00.000Z,41.450001,42.150002
42.919998,41.860001,2016-07-05T00:00:00.000Z,42.57,42.48
42.32,41.740002,2016-07-01T00:00:00.000Z,42.060001,42
42.040001,41.650002,2016-06-30T00:00:00.000Z,41.880001,41.93
41.939999,41.23,2016-06-29T00:00:00.000Z,41.73,41.57
41.990002,40.860001,2016-06-28T00:00:00.000Z,40.950001,41.369999
41.189999,39.98,2016-06-27T00:00:00.000Z,40.939999,41
41.189999,38.830002,2016-06-24T00:00:00.000Z,41.040001,38.880001
41.279999,40.27,2016-06-23T00:00:00.000Z,40.790001,41.240002
41.200001,40.48,2016-06-22T00:00:00.000Z,41,40.490002
40.540001,40.040001,2016-06-21T00:00:00.000Z,40.540001,40.389999
40.669998,39.849998,2016-06-20T00:00:00.000Z,40.150002,40.419998
40.59,39.540001,2016-06-17T00:00:00.000Z,40.02,39.66
39.869999,38.27,2016-06-16T00:00:00.000Z,39.810001,39.080002
39.669998,38.549999,2016-06-15T00:00:00.000Z,39.419998,39
39.02,38.110001,2016-06-14T00:00:00.000Z,38.84,38.560001
39.299999,38.41,2016-06-13T00:00:00.000Z,38.459999,38.66
39.639999,38.330002,2016-06-10T00:00:00.000Z,38.98,38.369999
40.220001,38.59,2016-06-09T00:00:00.000Z,38.860001,39.18
42.830002,38.889999,2016-06-08T00:00:00.000Z,39.119999,42.799999
43.419998,42.669998,2016-06-07T00:00:00.000Z,42.830002,42.970001
43.490002,42.799999,2016-06-06T00:00:00.000Z,42.959999,43.16
43.540001,42.779999,2016-06-03T00:00:00.000Z,43.02,43.119999
43.259998,41.93,2016-06-02T00:00:00.000Z,43.07,42.02
42.25,41.470001,2016-06-01T00:00:00.000Z,42.09,42.189999
43.580002,41.849998,2016-05-31T00:00:00.000Z,42.25,43.5
43.02,41.68,2016-05-27T00:00:00.000Z,42.529999,41.700001
41.990002,41.110001,2016-05-26T00:00:00.000Z,41.709999,41.380001
42.98,40.720001,2016-05-25T00:00:00.000Z,41.200001,42.75
42.990002,41.540001,2016-05-24T00:00:00.000Z,42.869999,41.91
42.889999,40.860001,2016-05-23T00:00:00.000Z,41.5,40.91
41.07,40.200001,2016-05-20T00:00:00.000Z,41.049999,40.799999
40.650002,39.02,2016-05-19T00:00:00.000Z,40.580002,39.459999
39.990002,39.009998,2016-05-18T00:00:00.000Z,39.619999,39.700001
41.59,39.619999,2016-05-17T00:00:00.000Z,39.709999,41.41
41.669998,39.919998,2016-05-16T00:00:00.000Z,41.27,40
40.029999,39.240002,2016-05-13T00:00:00.000Z,39.669998,39.970001
40.43,39.09,2016-05-12T00:00:00.000Z,40.290001,39.400002
40.41,39.27,2016-05-11T00:00:00.000Z,39.560001,40.380001
40.48,39.529999,2016-05-10T00:00:00.000Z,40.380001,39.57
39.91,39.139999,2016-05-09T00:00:00.000Z,39.380001,39.799999
39.799999,38.68,2016-05-06T00:00:00.000Z,39.73,39.189999
40.240002,39.189999,2016-05-05T00:00:00.000Z,39.459999,39.490002
39.490002,38.700001,2016-05-04T00:00:00.000Z,39.419998,38.970001
39.419998,38.779999,2016-05-03T00:00:00.000Z,39.150002,39.040001
39.919998,38.93,2016-05-02T00:00:00.000Z,39.200001,39.650002
39.599998,38.59,2016-04-29T00:00:00.000Z,39.16,39.07
39.869999,39.060001,2016-04-28T00:00:00.000Z,39.349998,39.349998
40.049999,39.560001,2016-04-27T00:00:00.000Z,39.669998,40
40.049999,39.459999,2016-04-26T00:00:00.000Z,39.950001,40
40,39.529999,2016-04-25T00:00:00.000Z,39.970001,39.82
40.669998,39.16,2016-04-22T00:00:00.000Z,39.759998,40.349998
40.709999,39.080002,2016-04-21T00:00:00.000Z,40.529999,39.299999
39.959999,38.900002,2016-04-20T00:00:00.000Z,39.299999,39.5
39.93,37.259998,2016-04-19T00:00:00.000Z,39.540001,37.349998
36.669998,35.389999,2016-04-18T00:00:00.000Z,36.259998,35.540001
35.669998,35,2016-04-15T00:00:00.000Z,35.540001,35.150002
35.830002,34.919998,2016-04-14T00:00:00.000Z,35.290001,35.580002
35.919998,34.560001,2016-04-13T00:00:00.000Z,35.490002,34.830002
36.549999,34.200001,2016-04-12T00:00:00.000Z,34.48,36.360001
36.57,35.860001,2016-04-11T00:00:00.000Z,36.259998,36.310001
36.48,34.970001,2016-04-08T00:00:00.000Z,35.889999,35.139999
35.540001,34.509998,2016-04-07T00:00:00.000Z,34.950001,34.610001
35.48,33.48,2016-04-06T00:00:00.000Z,34.700001,33.619999
34.580002,33.470001,2016-04-05T00:00:00.000Z,33.549999,34.580002
35.169998,34.5,2016-04-04T00:00:00.000Z,34.779999,34.919998
34.990002,33.84,2016-04-01T00:00:00.000Z,34.810001,34.459999
35.91,34.400002,2016-03-31T00:00:00.000Z,34.59,35.599998
36.259998,34.59,2016-03-30T00:00:00.000Z,35.889999,34.959999
35.110001,33.919998,2016-03-29T00:00:00.000Z,34.869999,34.110001
34.849998,33.970001,2016-03-28T00:00:00.000Z,34.27,34.849998
35.189999,33.84,2016-03-24T00:00:00.000Z,34.880001,34.139999
34.830002,34.150002,2016-03-23T00:00:00.000Z,34.23,34.349998
34.720001,33.889999,2016-03-22T00:00:00.000Z,34.459999,34.150002
36.09,34.27,2016-03-21T00:00:00.000Z,34.310001,35.91
36.75,35.389999,2016-03-18T00:00:00.000Z,35.900002,35.41
36.02,33.389999,2016-03-17T00:00:00.000Z,35.990002,33.389999
33.68,33.139999,2016-03-16T00:00:00.000Z,33.389999,33.52
34.189999,33.459999,2016-03-15T00:00:00.000Z,33.540001,33.959999
34.099998,32.849998,2016-03-14T00:00:00.000Z,33.959999,33
33.209999,32.509998,2016-03-11T00:00:00.000Z,32.849998,32.759998
32.669998,32.099998,2016-03-10T00:00:00.000Z,32.509998,32.150002
32.25,31.700001,2016-03-09T00:00:00.000Z,32.09,31.790001
31.85,30.01,2016-03-08T00:00:00.000Z,31.65,30.360001
31.110001,30.280001,2016-03-07T00:00:00.000Z,30.43,31.030001
31.870001,30.82,2016-03-04T00:00:00.000Z,31.07,31.85
31.870001,31.65,2016-03-03T00:00:00.000Z,31.799999,31.65
32.439999,31.51,2016-03-02T00:00:00.000Z,31.690001,32.259998
32.419998,31.17,2016-03-01T00:00:00.000Z,32.32,31.389999
31.26,30.66,2016-02-29T00:00:00.000Z,31.129999,31.15
32.299999,30.969999,2016-02-26T00:00:00.000Z,31.26,31.92
31.98,31.49,2016-02-25T00:00:00.000Z,31.889999,31.83
32,30.889999,2016-02-24T00:00:00.000Z,31.889999,31.35
31.860001,31.27,2016-02-23T00:00:00.000Z,31.68,31.51
32.029999,31.51,2016-02-22T00:00:00.000Z,31.77,31.809999
31.66,30.610001,2016-02-19T00:00:00.000Z,31.540001,30.860001
31.27,30.73,2016-02-18T00:00:00.000Z,30.98,31.129999
31.51,30.629999,2016-02-17T00:00:00.000Z,30.84,31.35
31.74,30.110001,2016-02-16T00:00:00.000Z,31.08,30.299999
29.700001,28.83,2016-02-12T00:00:00.000Z,29.51,29.190001
29.190001,28.620001,2016-02-11T00:00:00.000Z,28.85,28.870001
29.799999,28.57,2016-02-10T00:00:00.000Z,29.290001,28.98
29.43,28.43,2016-02-09T00:00:00.000Z,28.860001,29.049999
29.950001,28.76,2016-02-08T00:00:00.000Z,29.190001,29.92
31.41,30.030001,2016-02-05T00:00:00.000Z,30.190001,31.41
32.91,31.16,2016-02-04T00:00:00.000Z,31.459999,32.75
32.529999,31.799999,2016-02-03T00:00:00.000Z,32.34,32.380001
32.32,31.620001,2016-02-02T00:00:00.000Z,32.049999,31.92
32.32,31.389999,2016-02-01T00:00:00.000Z,32.009998,31.4
31.639999,30.469999,2016-01-29T00:00:00.000Z,31.41,30.5
30.93,30.32,2016-01-28T00:00:00.000Z,30.450001,30.58
30.4,29.65,2016-01-27T00:00:00.000Z,30.24,29.82
29.889999,29.34,2016-01-26T00:00:00.000Z,29.67,29.43
29.93,29.360001,2016-01-25T00:00:00.000Z,29.4,29.67
29.610001,28.969999,2016-01-22T00:00:00.000Z,29.59,29.18
29.16,28.440001,2016-01-21T00:00:00.000Z,28.870001,28.809999
29.25,28.17,2016-01-20T00:00:00.000Z,28.65,28.610001
30.709999,28.66,2016-01-19T00:00:00.000Z,28.889999,30
28.299999,27.620001,2016-01-15T00:00:00.000Z,27.889999,28.07
28.809999,28.040001,2016-01-14T00:00:00.000Z,28.370001,28.26
28.77,27.77,2016-01-13T00:00:00.000Z,28.110001,28.65
28.74,28.15,2016-01-12T00:00:00.000Z,28.57,28.15
28.190001,27.5,2016-01-11T00:00:00.000Z,27.879999,27.68
28.280001,27.549999,2016-01-08T00:00:00.000Z,27.959999,27.719999
28.639999,27.4,2016-01-07T00:00:00.000Z,27.48,28.639999
29.360001,28.82,2016-01-06T00:00:00.000Z,28.969999,28.860001
30.059999,29.24,2016-01-05T00:00:00.000Z,29.27,29.75
30.790001,29.41,2016-01-04T00:00:00.000Z,29.450001,30.790001
